Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type_x,First Seen,Last Seen,Duration,Text_x,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,Type,URL_to_use,Creative Type_y,Text_y,Download Status,Audio Status,File Path,Audio Path,Text File,transcription,objects_detected,people_detected,text_detected,overall_description,processing_status,ad_category,primary_cta,value_proposition,target_audience,focus_vs_other,SUPPORT FOR WORKING MOMS,EMOTIONAL SUPPORT & WELLNESS,AUTHENTIC COMMUNITY & PEER VALIDATION,MEDICAL ENDORSEMENT & CLINICAL TRUST,EVERYDAY PRACTICALITY,PORTABILITY & DISCREET DESIGN,PRICE VS VALUE,TOTAL_CATEGORIES,HAS_MARKETING_THEME,MARKETING_THEMES
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,598906740,360,625,Video,02/05/2024,19/10/2024,0,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",,https://s3.amazonaws.com/YM_Ads/-1402263553621758690.png,https://www.facebook.com/896242265193242,Other,Feed,Direct,Facebook,305582.9,41460674,Video,https://www.facebook.com/896242265193242,Video,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",success,success,media_DME_Provider/videos/creative_7.mp4,media_DME_Provider/audio/creative_7.mp3,creative_7_text.txt,"If you are a new mom on a breastfeeding journey and you're looking for a pump, I have good news for you. You can get a pump for free through air flow and your insurance. All you need to do is apply in three simple steps and it'll be delivered straight to your door.","- Objects:
- A glass door with a metal handle.
- A ring on the person's finger.
- Door handle
- The person is holding the breast pump in their hand.
- Part of a chair or stool in the background.
- A white cord or cable held by the person.
- Clothing (dress or top)
- A wearable breast pump with a green and white color scheme.
- translucent objects that appear to be breast pumps or similar devices.
- Wall-mounted switch
- Two greenish
- Hair dryer",yes,"- None detected.
- Text:
- None detected","Video duration: 14.73 seconds, 442 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The image appears to be set in a modern bathroom or dressing area with marble walls and contemporary fixtures. The purpose seems to be related to personal grooming or hair care.
[At 10.00s]: Overall scene:
The scene appears to be indoors, possibly in an office or modern building with marble walls and glass doors. The lighting suggests it is daytime.",Success,"Ad Category/Product Type:
None detected.","Primary Call-to-Action:
None detected.","Value Proposition:
None detected.","Target Audience:
None detected.",focus,False,True,False,False,True,True,True,4,True,EMOTIONAL SUPPORT & WELLNESS; EVERYDAY PRACTICALITY; PORTABILITY & DISCREET DESIGN; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,593477021,360,493,Video,23/04/2024,23/04/2024,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/-7665011633632252627.png,https://www.facebook.com/1129328971779626,Other,Feed,Direct,Facebook,4135.94,552258,Video,https://www.facebook.com/1129328971779626,Video,We help mamas qualify for a FREE Breast Pump through insurance!,success,Not Available,media_DME_Provider/images/creative_8.jpg,,creative_8_text.txt,,"Objects:
- Breast pump
- Bottles with yellow lids
- Black carrying case
- Power adapter and cables
- Tubing and connectors","People:
None detected.","Text:
- ""Aeroflow Breastpumps"" (Brand name)
- ""We help mamas qualify for a FREE Breast Pump through insurance!"" (Promotional message)","Overall scene:
The overall scene is a product display of breast pump equipment, likely set up to showcase the items included in a breast pump kit. The setting appears to be designed for an advertisement or promotional purpose.",Success,"Ad Category/Product Type:
Breast pumps and related accessories.","Primary Call-to-Action:
Implied action is to learn more about how to qualify for a free breast pump through insurance, though no specific call-to-action text like ""Apply Now"" or ""Learn More"" is directly visible in the image.","Value Proposition:
The main benefit highlighted is the ability to qualify for a free breast pump through insurance.","Target Audience:
The ad targets mothers, specifically those who are breastfeeding or planning to breastfeed and may need assistance obtaining a breast pump through their insurance coverage.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,593477021,360,493,Video,23/04/2024,23/04/2024,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/-7665011633632252627.png,https://www.facebook.com/1129328971779626,Other,Feed,Direct,Facebook,4135.94,552258,Video,https://www.facebook.com/1129328971779626,Video,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, and Motif!",success,failed,media_DME_Provider/videos/creative_18.mp4,,creative_18_text.txt,,"- Objects:
- A black and grey backpack with multiple compartments.
- Four milk storage bottles with yellow caps.
- Two breast pump bottles
- A black cooler bag with ice packs.
- bottles
- Accessories for breast pumps
- Breast pumps
- Storage bags
- Power adapter and battery pack.
- Breast pump components including two breast shields
- A white motor unit with control buttons.
- A white and pink electronic breast pump with tubes attached.
- and tubing.",yes,"- Aeroflow Breastpumps
- MOTHERHOOD THROUGH SERVICE
- Text:
- FREE Breast Pumps
- The brand name ""Medela"" is visible on the milk storage bottles and the motor unit.","Video duration: 8.00 seconds, 240 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The overall scene appears to be an advertisement for breast pumps, specifically highlighting the availability of free breast pumps through Aeroflow Breastpumps.
[At 7.67s]: Overall scene:
The image depicts a collection of breastfeeding equipment, likely intended for expressing and storing breast milk. The setting appears to be a product display against a plain background, focusing on showcasing the items included in the set.",Success,,,,,focus,False,False,False,False,True,True,True,3,True,EVERYDAY PRACTICALITY; PORTABILITY & DISCREET DESIGN; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,598906740,360,625,Video,02/05/2024,19/10/2024,0,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",,https://s3.amazonaws.com/YM_Ads/-1402263553621758690.png,https://www.facebook.com/896242265193242,Other,Stories,Direct,Facebook,805.81,108816,Video,https://www.facebook.com/896242265193242,Video,"Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",success,success,media_DME_Provider/videos/creative_7.mp4,media_DME_Provider/audio/creative_7.mp3,creative_7_text.txt,"If you are a new mom on a breastfeeding journey and you're looking for a pump, I have good news for you. You can get a pump for free through air flow and your insurance. All you need to do is apply in three simple steps and it'll be delivered straight to your door.","- Objects:
- A glass door with a metal handle.
- A ring on the person's finger.
- Door handle
- The person is holding the breast pump in their hand.
- Part of a chair or stool in the background.
- A white cord or cable held by the person.
- Clothing (dress or top)
- A wearable breast pump with a green and white color scheme.
- translucent objects that appear to be breast pumps or similar devices.
- Wall-mounted switch
- Two greenish
- Hair dryer",yes,"- None detected.
- Text:
- None detected","Video duration: 14.73 seconds, 442 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The image appears to be set in a modern bathroom or dressing area with marble walls and contemporary fixtures. The purpose seems to be related to personal grooming or hair care.
[At 10.00s]: Overall scene:
The scene appears to be indoors, possibly in an office or modern building with marble walls and glass doors. The lighting suggests it is daytime.",Success,"Ad Category/Product Type:
None detected.","Primary Call-to-Action:
None detected.","Value Proposition:
None detected.","Target Audience:
None detected.",focus,False,True,False,False,True,True,True,4,True,EMOTIONAL SUPPORT & WELLNESS; EVERYDAY PRACTICALITY; PORTABILITY & DISCREET DESIGN; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,593477021,360,493,Video,23/04/2024,23/04/2024,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/-7665011633632252627.png,https://www.facebook.com/1129328971779626,Other,Reels,Direct,Facebook,1477.12,197235,Video,https://www.facebook.com/1129328971779626,Video,We help mamas qualify for a FREE Breast Pump through insurance!,success,Not Available,media_DME_Provider/images/creative_8.jpg,,creative_8_text.txt,,"Objects:
- Breast pump
- Bottles with yellow lids
- Black carrying case
- Power adapter and cables
- Tubing and connectors","People:
None detected.","Text:
- ""Aeroflow Breastpumps"" (Brand name)
- ""We help mamas qualify for a FREE Breast Pump through insurance!"" (Promotional message)","Overall scene:
The overall scene is a product display of breast pump equipment, likely set up to showcase the items included in a breast pump kit. The setting appears to be designed for an advertisement or promotional purpose.",Success,"Ad Category/Product Type:
Breast pumps and related accessories.","Primary Call-to-Action:
Implied action is to learn more about how to qualify for a free breast pump through insurance, though no specific call-to-action text like ""Apply Now"" or ""Learn More"" is directly visible in the image.","Value Proposition:
The main benefit highlighted is the ability to qualify for a free breast pump through insurance.","Target Audience:
The ad targets mothers, specifically those who are breastfeeding or planning to breastfeed and may need assistance obtaining a breast pump through their insurance coverage.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,593477021,360,493,Video,23/04/2024,23/04/2024,0,We help mamas qualify for a FREE Breast Pump through insurance!,,https://s3.amazonaws.com/YM_Ads/-7665011633632252627.png,https://www.facebook.com/1129328971779626,Other,Reels,Direct,Facebook,1477.12,197235,Video,https://www.facebook.com/1129328971779626,Video,"We help mamas qualify for a FREE Breast Pump through insurance! We offer a full line of Breast Pumps including; Medela, Lansinoh, Spectra, Ameda, and Motif!",success,failed,media_DME_Provider/videos/creative_18.mp4,,creative_18_text.txt,,"- Objects:
- A black and grey backpack with multiple compartments.
- Four milk storage bottles with yellow caps.
- Two breast pump bottles
- A black cooler bag with ice packs.
- bottles
- Accessories for breast pumps
- Breast pumps
- Storage bags
- Power adapter and battery pack.
- Breast pump components including two breast shields
- A white motor unit with control buttons.
- A white and pink electronic breast pump with tubes attached.
- and tubing.",yes,"- Aeroflow Breastpumps
- MOTHERHOOD THROUGH SERVICE
- Text:
- FREE Breast Pumps
- The brand name ""Medela"" is visible on the milk storage bottles and the motor unit.","Video duration: 8.00 seconds, 240 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The overall scene appears to be an advertisement for breast pumps, specifically highlighting the availability of free breast pumps through Aeroflow Breastpumps.
[At 7.67s]: Overall scene:
The image depicts a collection of breastfeeding equipment, likely intended for expressing and storing breast milk. The setting appears to be a product display against a plain background, focusing on showcasing the items included in the set.",Success,,,,,focus,False,False,False,False,False,True,True,2,True,PORTABILITY & DISCREET DESIGN; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,961549301,430,625,Video,10/09/2023,20/07/2025,18,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",https://aeroflowsleep.com/sleep-promo/insurance,https://s3.amazonaws.com/YM_Ads/-2807178226938619610.png,https://www.facebook.com/1126741202808474,Other,Feed,Direct,Facebook,8468.99,1131530,Video,https://www.facebook.com/1126741202808474,Video,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",success,success,media_DME_Provider/videos/creative_9.mp4,media_DME_Provider/audio/creative_9.mp3,creative_9_text.txt,"My free CPAP supplies from Arrowflow Sleep are here. All I did was fill out a basic information and insurance eligibility form. They handled the rest, working with my insurance and delivering everything to my door for free. No more stress, just easy sleep support. Start today and check your coverage.","- Objects:
- DD
- None detected
- YYYY)
- Button labeled ""Next""
- Blue straps or harnesses.
- A cardboard box.
- Nightstand with a device that appears to be a CPAP machine or similar sleep support device
- Email address input field
- Patient's date of birth input fields (MM
- A white and blue medical device
- A black strap or harness with ""Sleep Noodle"" branding.
- Tubing associated with the CPAP machine.
- likely a CPAP machine.
- A cardboard box is visible on the doorstep. The box has a label that reads ""OPEN ME UPON DELIVERY.""
- Bed with white bedding and pillows",yes,"- ""just easy sleep support"" is visible at the bottom of the image
- ""We proudly work with private insurance & Medicare!""
- ""Sleep Noodle"" on the black strap/harness.
- ""Next""
- ""Aeroflow Sleep""
- Text:
- The text ""OPEN ME UPON DELIVERY"" is visible on the label of the cardboard box.
- ""Email Address *""
- ""Working with my insurance"" in the bottom center of the image.
- ""Patient's Date of Birth *""
- ""*For qualifying individuals. Coverage varies and is not guaranteed. Must be diagnosed with sleep apnea to qualify""
- ""Check your Coverage Today!""","Video duration: 17.73 seconds, 532 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
- The scene depicts a residential setting with a focus on the front door of a house. The door is white, and the exterior wall is dark-colored with textured siding. Inside, there appears to be warm lighting and part of an interior space visible through the glass window in the door.
[At 5.00s]: Overall scene:
The overall scene appears to be a digital form for entering basic information related to healthcare services, specifically for patients who have private insurance or Medicare.
[At 10.00s]: Overall scene:
The overall scene appears to be a setup for sleep apnea treatment, possibly showing equipment used for managing sleep apnea. The setting is likely a bedroom given the presence of bedding materials.
[At 15.00s]: Overall scene:
- The scene depicts a bedroom setting, likely focusing on sleep or relaxation. The person in bed is using a sleep support device, suggesting the purpose is related to improving sleep quality.
[At 17.40s]: Overall scene:
The overall scene is a simple, clean advertisement with a blue background and white text. The setting appears to be digital, likely designed for online or social media use.",Success,"Ad Category/Product Type:
Medical Equipment/Health Services related to sleep apnea treatment.","Primary Call-to-Action:
None explicitly stated in the image.","Value Proposition:
None explicitly stated in the image, but implied benefit could be improved health and better sleep quality through use of medical equipment covered by insurance.","Target Audience:
Individuals suffering from sleep apnea or other sleep-related disorders who may need medical equipment and are dealing with insurance for coverage.",other,False,False,False,True,False,False,True,2,True,MEDICAL ENDORSEMENT & CLINICAL TRUST; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,588411671,360,460,Image,15/04/2024,02/09/2024,0,"Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",https://aeroflowbreastpumps.com/qualify-through-insurance,https://s3.amazonaws.com/YM_Ads/1475512015799623140.png,,Other,Feed,Direct,Facebook,21590.18,2969941,Image,https://s3.amazonaws.com/YM_Ads/1475512015799623140.png,Image,"Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps. Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more",success,skipped,media_DME_Provider/images/creative_17.jpg,,creative_10_text.txt,,"Objects:
The image shows two breast pumps and a smartphone displaying the Willow logo.","People:
None detected.","Text:
- ""Aeroflow Breastpumps"" (branding/logo)
- ""Congrats Mama! Get your insurance covered Breast Pump. Qualify online in 3 easy steps.""
- ""Offering top marketing brands such as; Motif, Medela, Lansinoh, Spectra, Willow, Elvie & more""
- ""Pick Your Pump!""
- ""Learn More""","Overall scene:
The overall scene is a promotional advertisement for breast pumps covered by insurance. The setting appears to be digital with a focus on convenience and accessibility through online qualification.",Success,"Ad Category/Product Type:
Breast Pumps","Primary Call-to-Action:
Learn More","Value Proposition:
Insurance coverage for breast pumps and ease of qualifying online in three steps.","Target Audience:
New mothers or expecting mothers looking for breast pumps that are covered by insurance.",focus,False,False,False,False,False,False,True,1,True,PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,961549301,430,625,Video,10/09/2023,20/07/2025,18,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",https://aeroflowsleep.com/sleep-promo/insurance,https://s3.amazonaws.com/YM_Ads/-2807178226938619610.png,https://www.facebook.com/1126741202808474,Other,Reels,Direct,Facebook,1706.41,238371,Video,https://www.facebook.com/1126741202808474,Video,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",success,success,media_DME_Provider/videos/creative_9.mp4,media_DME_Provider/audio/creative_9.mp3,creative_9_text.txt,"My free CPAP supplies from Arrowflow Sleep are here. All I did was fill out a basic information and insurance eligibility form. They handled the rest, working with my insurance and delivering everything to my door for free. No more stress, just easy sleep support. Start today and check your coverage.","- Objects:
- DD
- None detected
- YYYY)
- Button labeled ""Next""
- Blue straps or harnesses.
- A cardboard box.
- Nightstand with a device that appears to be a CPAP machine or similar sleep support device
- Email address input field
- Patient's date of birth input fields (MM
- A white and blue medical device
- A black strap or harness with ""Sleep Noodle"" branding.
- Tubing associated with the CPAP machine.
- likely a CPAP machine.
- A cardboard box is visible on the doorstep. The box has a label that reads ""OPEN ME UPON DELIVERY.""
- Bed with white bedding and pillows",yes,"- ""just easy sleep support"" is visible at the bottom of the image
- ""We proudly work with private insurance & Medicare!""
- ""Sleep Noodle"" on the black strap/harness.
- ""Next""
- ""Aeroflow Sleep""
- Text:
- The text ""OPEN ME UPON DELIVERY"" is visible on the label of the cardboard box.
- ""Email Address *""
- ""Working with my insurance"" in the bottom center of the image.
- ""Patient's Date of Birth *""
- ""*For qualifying individuals. Coverage varies and is not guaranteed. Must be diagnosed with sleep apnea to qualify""
- ""Check your Coverage Today!""","Video duration: 17.73 seconds, 532 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
- The scene depicts a residential setting with a focus on the front door of a house. The door is white, and the exterior wall is dark-colored with textured siding. Inside, there appears to be warm lighting and part of an interior space visible through the glass window in the door.
[At 5.00s]: Overall scene:
The overall scene appears to be a digital form for entering basic information related to healthcare services, specifically for patients who have private insurance or Medicare.
[At 10.00s]: Overall scene:
The overall scene appears to be a setup for sleep apnea treatment, possibly showing equipment used for managing sleep apnea. The setting is likely a bedroom given the presence of bedding materials.
[At 15.00s]: Overall scene:
- The scene depicts a bedroom setting, likely focusing on sleep or relaxation. The person in bed is using a sleep support device, suggesting the purpose is related to improving sleep quality.
[At 17.40s]: Overall scene:
The overall scene is a simple, clean advertisement with a blue background and white text. The setting appears to be digital, likely designed for online or social media use.",Success,"Ad Category/Product Type:
Medical Equipment/Health Services related to sleep apnea treatment.","Primary Call-to-Action:
None explicitly stated in the image.","Value Proposition:
None explicitly stated in the image, but implied benefit could be improved health and better sleep quality through use of medical equipment covered by insurance.","Target Audience:
Individuals suffering from sleep apnea or other sleep-related disorders who may need medical equipment and are dealing with insurance for coverage.",other,False,False,False,True,False,False,True,2,True,MEDICAL ENDORSEMENT & CLINICAL TRUST; PRICE VS VALUE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,511484345,586,375,Other,23/01/2024,29/01/2024,0,"Motif, Spectra, Lansino",,,,Other,Other,Direct,Facebook,7419.06,1064428,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,focus,False,False,False,False,False,False,False,0,False,NONE
"Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.","Aeroflow, Inc.",All Categories,Shopping,Family & Parenting Shopping,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Maternity & Nursing,Facebook,961549301,430,625,Video,10/09/2023,20/07/2025,18,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",https://aeroflowsleep.com/sleep-promo/insurance,https://s3.amazonaws.com/YM_Ads/-2807178226938619610.png,https://www.facebook.com/1126741202808474,Other,Other,Direct,Facebook,1597.13,229143,Video,https://www.facebook.com/1126741202808474,Video,"If you have Medicare, your CPAP supplies could be 100% covered! We'll work directly with your insurance to ensure you receive the maximum benefits available.",success,success,media_DME_Provider/videos/creative_9.mp4,media_DME_Provider/audio/creative_9.mp3,creative_9_text.txt,"My free CPAP supplies from Arrowflow Sleep are here. All I did was fill out a basic information and insurance eligibility form. They handled the rest, working with my insurance and delivering everything to my door for free. No more stress, just easy sleep support. Start today and check your coverage.","- Objects:
- DD
- None detected
- YYYY)
- Button labeled ""Next""
- Blue straps or harnesses.
- A cardboard box.
- Nightstand with a device that appears to be a CPAP machine or similar sleep support device
- Email address input field
- Patient's date of birth input fields (MM
- A white and blue medical device
- A black strap or harness with ""Sleep Noodle"" branding.
- Tubing associated with the CPAP machine.
- likely a CPAP machine.
- A cardboard box is visible on the doorstep. The box has a label that reads ""OPEN ME UPON DELIVERY.""
- Bed with white bedding and pillows",yes,"- ""just easy sleep support"" is visible at the bottom of the image
- ""We proudly work with private insurance & Medicare!""
- ""Sleep Noodle"" on the black strap/harness.
- ""Next""
- ""Aeroflow Sleep""
- Text:
- The text ""OPEN ME UPON DELIVERY"" is visible on the label of the cardboard box.
- ""Email Address *""
- ""Working with my insurance"" in the bottom center of the image.
- ""Patient's Date of Birth *""
- ""*For qualifying individuals. Coverage varies and is not guaranteed. Must be diagnosed with sleep apnea to qualify""
- ""Check your Coverage Today!""","Video duration: 17.73 seconds, 532 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
- The scene depicts a residential setting with a focus on the front door of a house. The door is white, and the exterior wall is dark-colored with textured siding. Inside, there appears to be warm lighting and part of an interior space visible through the glass window in the door.
[At 5.00s]: Overall scene:
The overall scene appears to be a digital form for entering basic information related to healthcare services, specifically for patients who have private insurance or Medicare.
[At 10.00s]: Overall scene:
The overall scene appears to be a setup for sleep apnea treatment, possibly showing equipment used for managing sleep apnea. The setting is likely a bedroom given the presence of bedding materials.
[At 15.00s]: Overall scene:
- The scene depicts a bedroom setting, likely focusing on sleep or relaxation. The person in bed is using a sleep support device, suggesting the purpose is related to improving sleep quality.
[At 17.40s]: Overall scene:
The overall scene is a simple, clean advertisement with a blue background and white text. The setting appears to be digital, likely designed for online or social media use.",Success,"Ad Category/Product Type:
Medical Equipment/Health Services related to sleep apnea treatment.","Primary Call-to-Action:
None explicitly stated in the image.","Value Proposition:
None explicitly stated in the image, but implied benefit could be improved health and better sleep quality through use of medical equipment covered by insurance.","Target Audience:
Individuals suffering from sleep apnea or other sleep-related disorders who may need medical equipment and are dealing with insurance for coverage.",other,False,False,False,True,False,False,True,2,True,MEDICAL ENDORSEMENT & CLINICAL TRUST; PRICE VS VALUE
